CODIGO,ESPECIE,ESPECIE,LONGITUD_mm
1.10.11,Squalius pyrenaicus,Nativo,45
1.10.11,Squalius pyrenaicus,Nativo,54
1.10.11,Squalius pyrenaicus,Nativo,59
1.10.12,Iberochondrostoma lemmingii,Nativo,60
1.10.12,Squalius alburnoides,Nativo,40
1.10.12,Squalius alburnoides,Nativo,41
1.10.12,Squalius alburnoides,Nativo,41
1.10.12,Squalius alburnoides,Nativo,41
1.10.12,Squalius alburnoides,Nativo,42
1.10.12,Squalius alburnoides,Nativo,42
1.10.12,Squalius alburnoides,Nativo,42
1.10.12,Squalius alburnoides,Nativo,43
1.10.12,Squalius alburnoides,Nativo,43
1.10.12,Squalius alburnoides,Nativo,43
1.10.12,Squalius alburnoides,Nativo,43
1.10.12,Squalius alburnoides,Nativo,44
1.10.12,Squalius alburnoides,Nativo,44
1.10.12,Squalius alburnoides,Nativo,44
1.10.12,Squalius alburnoides,Nativo,44
1.10.12,Squalius alburnoides,Nativo,44
1.10.12,Squalius alburnoides,Nativo,45
1.10.12,Squalius alburnoides,Nativo,46
1.10.12,Squalius alburnoides,Nativo,46
1.10.12,Squalius alburnoides,Nativo,46
1.10.12,Squalius alburnoides,Nativo,47
1.10.12,Squalius alburnoides,Nativo,47
1.10.12,Squalius alburnoides,Nativo,47
1.10.12,Squalius alburnoides,Nativo,47
1.10.12,Squalius alburnoides,Nativo,48
1.10.12,Squalius alburnoides,Nativo,48
1.10.12,Squalius alburnoides,Nativo,48
1.10.12,Squalius alburnoides,Nativo,48
1.10.12,Squalius alburnoides,Nativo,48
1.10.12,Squalius alburnoides,Nativo,49
1.10.12,Squalius alburnoides,Nativo,49
1.10.12,Squalius alburnoides,Nativo,49
1.10.12,Squalius alburnoides,Nativo,49
1.10.12,Squalius alburnoides,Nativo,50
1.10.12,Squalius alburnoides,Nativo,50
1.10.12,Squalius alburnoides,Nativo,51
1.10.12,Squalius alburnoides,Nativo,51
1.10.12,Squalius alburnoides,Nativo,51
1.10.12,Squalius alburnoides,Nativo,51
1.10.12,Squalius alburnoides,Nativo,51
1.10.12,Squalius alburnoides,Nativo,51
1.10.12,Squalius alburnoides,Nativo,51
1.10.12,Squalius alburnoides,Nativo,51
1.10.12,Squalius alburnoides,Nativo,52
1.10.12,Squalius alburnoides,Nativo,52
1.10.12,Squalius alburnoides,Nativo,52
1.10.12,Squalius alburnoides,Nativo,53
1.10.12,Squalius alburnoides,Nativo,53
1.10.12,Squalius alburnoides,Nativo,53
1.10.12,Squalius alburnoides,Nativo,53
1.10.12,Squalius alburnoides,Nativo,54
1.10.12,Squalius alburnoides,Nativo,54
1.10.12,Squalius alburnoides,Nativo,54
1.10.12,Squalius alburnoides,Nativo,54
1.10.12,Squalius alburnoides,Nativo,54
1.10.12,Squalius alburnoides,Nativo,54
1.10.12,Squalius alburnoides,Nativo,54
1.10.12,Squalius alburnoides,Nativo,54
1.10.12,Squalius alburnoides,Nativo,54
1.10.12,Squalius alburnoides,Nativo,54
1.10.12,Squalius alburnoides,Nativo,54
1.10.12,Squalius alburnoides,Nativo,54
1.10.12,Squalius alburnoides,Nativo,54
1.10.12,Squalius alburnoides,Nativo,54
1.10.12,Squalius alburnoides,Nativo,54
1.10.12,Squalius alburnoides,Nativo,54
1.10.12,Squalius alburnoides,Nativo,55
1.10.12,Squalius alburnoides,Nativo,56
1.10.12,Squalius alburnoides,Nativo,56
1.10.12,Squalius alburnoides,Nativo,56
1.10.12,Squalius alburnoides,Nativo,56
1.10.12,Squalius alburnoides,Nativo,57
1.10.12,Squalius alburnoides,Nativo,57
1.10.12,Squalius alburnoides,Nativo,57
1.10.12,Squalius alburnoides,Nativo,57
1.10.12,Squalius alburnoides,Nativo,57
1.10.12,Squalius alburnoides,Nativo,58
1.10.12,Squalius alburnoides,Nativo,59
1.10.12,Squalius alburnoides,Nativo,59
1.10.12,Squalius alburnoides,Nativo,60
1.10.12,Squalius alburnoides,Nativo,60
1.10.12,Squalius alburnoides,Nativo,60
1.10.12,Squalius alburnoides,Nativo,60
1.10.12,Squalius alburnoides,Nativo,60
1.10.12,Squalius alburnoides,Nativo,60
1.10.12,Squalius alburnoides,Nativo,60
1.10.12,Squalius alburnoides,Nativo,60
1.10.12,Squalius alburnoides,Nativo,60
1.10.12,Squalius alburnoides,Nativo,60
1.10.12,Squalius alburnoides,Nativo,60
1.10.12,Squalius alburnoides,Nativo,61
1.10.12,Squalius alburnoides,Nativo,61
1.10.12,Squalius alburnoides,Nativo,61
1.10.12,Squalius alburnoides,Nativo,62
1.10.12,Squalius alburnoides,Nativo,62
1.10.12,Squalius alburnoides,Nativo,62
1.10.12,Squalius alburnoides,Nativo,62
1.10.12,Squalius alburnoides,Nativo,62
1.10.12,Squalius alburnoides,Nativo,62
1.10.12,Squalius alburnoides,Nativo,62
1.10.12,Squalius alburnoides,Nativo,62
1.10.12,Squalius alburnoides,Nativo,63
1.10.12,Squalius alburnoides,Nativo,63
1.10.12,Squalius alburnoides,Nativo,64
1.10.12,Squalius alburnoides,Nativo,64
1.10.12,Squalius alburnoides,Nativo,64
1.10.12,Squalius alburnoides,Nativo,64
1.10.12,Squalius alburnoides,Nativo,64
1.10.12,Squalius alburnoides,Nativo,64
1.10.12,Squalius alburnoides,Nativo,65
1.10.12,Squalius alburnoides,Nativo,66
1.10.12,Squalius alburnoides,Nativo,67
1.10.12,Squalius alburnoides,Nativo,67
1.10.12,Squalius alburnoides,Nativo,67
1.10.12,Squalius alburnoides,Nativo,67
1.10.12,Squalius alburnoides,Nativo,69
1.10.12,Squalius alburnoides,Nativo,69
1.10.12,Squalius alburnoides,Nativo,70
1.10.12,Squalius alburnoides,Nativo,72
1.10.12,Squalius alburnoides,Nativo,74
1.10.12,Squalius alburnoides,Nativo,79
1.10.12,Squalius alburnoides,Nativo,79
1.10.12,Squalius alburnoides,Nativo,82
1.10.12,Squalius alburnoides,Nativo,82
1.10.12,Squalius alburnoides,Nativo,82
1.10.12,Squalius alburnoides,Nativo,84
1.10.12,Squalius alburnoides,Nativo,86
1.10.12,Squalius alburnoides,Nativo,87
1.10.12,Squalius alburnoides,Nativo,89
1.10.12,Squalius alburnoides,Nativo,90
1.10.12,Luciobarbus sclateri,Nativo,44
1.10.12,Luciobarbus sclateri,Nativo,49
1.10.12,Luciobarbus sclateri,Nativo,50
1.10.12,Luciobarbus sclateri,Nativo,50
1.10.12,Luciobarbus sclateri,Nativo,51
1.10.12,Luciobarbus sclateri,Nativo,51
1.10.12,Luciobarbus sclateri,Nativo,56
1.10.12,Luciobarbus sclateri,Nativo,56
1.10.12,Luciobarbus sclateri,Nativo,59
1.10.12,Luciobarbus sclateri,Nativo,59
1.10.12,Luciobarbus sclateri,Nativo,64
1.10.12,Luciobarbus sclateri,Nativo,64
1.10.12,Luciobarbus sclateri,Nativo,64
1.10.12,Luciobarbus sclateri,Nativo,64
1.10.12,Luciobarbus sclateri,Nativo,64
1.10.12,Luciobarbus sclateri,Nativo,65
1.10.12,Luciobarbus sclateri,Nativo,66
1.10.12,Luciobarbus sclateri,Nativo,66
1.10.12,Luciobarbus sclateri,Nativo,67
1.10.12,Luciobarbus sclateri,Nativo,67
1.10.12,Luciobarbus sclateri,Nativo,67
1.10.12,Luciobarbus sclateri,Nativo,67
1.10.12,Luciobarbus sclateri,Nativo,67
1.10.12,Luciobarbus sclateri,Nativo,67
1.10.12,Luciobarbus sclateri,Nativo,67
1.10.12,Luciobarbus sclateri,Nativo,67
1.10.12,Luciobarbus sclateri,Nativo,68
1.10.12,Luciobarbus sclateri,Nativo,68
1.10.12,Luciobarbus sclateri,Nativo,70
1.10.12,Luciobarbus sclateri,Nativo,70
1.10.12,Luciobarbus sclateri,Nativo,70
1.10.12,Luciobarbus sclateri,Nativo,70
1.10.12,Luciobarbus sclateri,Nativo,71
1.10.12,Luciobarbus sclateri,Nativo,71
1.10.12,Luciobarbus sclateri,Nativo,71
1.10.12,Luciobarbus sclateri,Nativo,71
1.10.12,Luciobarbus sclateri,Nativo,71
1.10.12,Luciobarbus sclateri,Nativo,72
1.10.12,Luciobarbus sclateri,Nativo,72
1.10.12,Luciobarbus sclateri,Nativo,72
1.10.12,Luciobarbus sclateri,Nativo,72
1.10.12,Luciobarbus sclateri,Nativo,72
1.10.12,Luciobarbus sclateri,Nativo,72
1.10.12,Luciobarbus sclateri,Nativo,73
1.10.12,Luciobarbus sclateri,Nativo,73
1.10.12,Luciobarbus sclateri,Nativo,73
1.10.12,Luciobarbus sclateri,Nativo,73
1.10.12,Luciobarbus sclateri,Nativo,73
1.10.12,Luciobarbus sclateri,Nativo,73
1.10.12,Luciobarbus sclateri,Nativo,73
1.10.12,Luciobarbus sclateri,Nativo,74
1.10.12,Luciobarbus sclateri,Nativo,74
1.10.12,Luciobarbus sclateri,Nativo,74
1.10.12,Luciobarbus sclateri,Nativo,74
1.10.12,Luciobarbus sclateri,Nativo,74
1.10.12,Luciobarbus sclateri,Nativo,74
1.10.12,Luciobarbus sclateri,Nativo,74
1.10.12,Luciobarbus sclateri,Nativo,74
1.10.12,Luciobarbus sclateri,Nativo,74
1.10.12,Luciobarbus sclateri,Nativo,74
1.10.12,Luciobarbus sclateri,Nativo,74
1.10.12,Luciobarbus sclateri,Nativo,74
1.10.12,Luciobarbus sclateri,Nativo,74
1.10.12,Luciobarbus sclateri,Nativo,75
1.10.12,Luciobarbus sclateri,Nativo,75
1.10.12,Luciobarbus sclateri,Nativo,75
1.10.12,Luciobarbus sclateri,Nativo,75
1.10.12,Luciobarbus sclateri,Nativo,76
1.10.12,Luciobarbus sclateri,Nativo,76
1.10.12,Luciobarbus sclateri,Nativo,76
1.10.12,Luciobarbus sclateri,Nativo,77
1.10.12,Luciobarbus sclateri,Nativo,77
1.10.12,Luciobarbus sclateri,Nativo,77
1.10.12,Luciobarbus sclateri,Nativo,77
1.10.12,Luciobarbus sclateri,Nativo,77
1.10.12,Luciobarbus sclateri,Nativo,77
1.10.12,Luciobarbus sclateri,Nativo,78
1.10.12,Luciobarbus sclateri,Nativo,78
1.10.12,Luciobarbus sclateri,Nativo,78
1.10.12,Luciobarbus sclateri,Nativo,78
1.10.12,Luciobarbus sclateri,Nativo,78
1.10.12,Luciobarbus sclateri,Nativo,79
1.10.12,Luciobarbus sclateri,Nativo,79
1.10.12,Luciobarbus sclateri,Nativo,79
1.10.12,Luciobarbus sclateri,Nativo,79
1.10.12,Luciobarbus sclateri,Nativo,79
1.10.12,Luciobarbus sclateri,Nativo,80
1.10.12,Luciobarbus sclateri,Nativo,80
1.10.12,Luciobarbus sclateri,Nativo,80
1.10.12,Luciobarbus sclateri,Nativo,80
1.10.12,Luciobarbus sclateri,Nativo,80
1.10.12,Luciobarbus sclateri,Nativo,80
1.10.12,Luciobarbus sclateri,Nativo,80
1.10.12,Luciobarbus sclateri,Nativo,81
1.10.12,Luciobarbus sclateri,Nativo,81
1.10.12,Luciobarbus sclateri,Nativo,81
1.10.12,Luciobarbus sclateri,Nativo,81
1.10.12,Luciobarbus sclateri,Nativo,81
1.10.12,Luciobarbus sclateri,Nativo,81
1.10.12,Luciobarbus sclateri,Nativo,82
1.10.12,Luciobarbus sclateri,Nativo,82
1.10.12,Luciobarbus sclateri,Nativo,82
1.10.12,Luciobarbus sclateri,Nativo,86
1.10.12,Luciobarbus sclateri,Nativo,86
1.10.12,Luciobarbus sclateri,Nativo,89
1.10.12,Luciobarbus sclateri,Nativo,89
1.10.12,Luciobarbus sclateri,Nativo,89
1.10.12,Luciobarbus sclateri,Nativo,90
1.10.12,Luciobarbus sclateri,Nativo,90
1.10.12,Luciobarbus sclateri,Nativo,91
1.10.12,Luciobarbus sclateri,Nativo,92
1.10.12,Luciobarbus sclateri,Nativo,94
1.10.12,Luciobarbus sclateri,Nativo,94
1.10.12,Luciobarbus sclateri,Nativo,94
1.10.12,Luciobarbus sclateri,Nativo,94
1.10.12,Luciobarbus sclateri,Nativo,94
1.10.12,Luciobarbus sclateri,Nativo,94
1.10.12,Luciobarbus sclateri,Nativo,96
1.10.12,Luciobarbus sclateri,Nativo,97
1.10.12,Luciobarbus sclateri,Nativo,97
1.10.12,Luciobarbus sclateri,Nativo,100
1.10.12,Luciobarbus sclateri,Nativo,100
1.10.12,Luciobarbus sclateri,Nativo,104
1.10.12,Luciobarbus sclateri,Nativo,104
1.10.12,Luciobarbus sclateri,Nativo,104
1.10.12,Luciobarbus sclateri,Nativo,104
1.10.12,Luciobarbus sclateri,Nativo,105
1.10.12,Luciobarbus sclateri,Nativo,105
1.10.12,Luciobarbus sclateri,Nativo,105
1.10.12,Luciobarbus sclateri,Nativo,105
1.10.12,Luciobarbus sclateri,Nativo,107
1.10.12,Luciobarbus sclateri,Nativo,109
1.10.12,Luciobarbus sclateri,Nativo,110
1.10.12,Luciobarbus sclateri,Nativo,110
1.10.12,Luciobarbus sclateri,Nativo,112
1.10.12,Luciobarbus sclateri,Nativo,112
1.10.12,Luciobarbus sclateri,Nativo,115
1.10.12,Luciobarbus sclateri,Nativo,115
1.10.12,Luciobarbus sclateri,Nativo,115
1.10.12,Luciobarbus sclateri,Nativo,115
1.10.12,Luciobarbus sclateri,Nativo,116
1.10.12,Luciobarbus sclateri,Nativo,116
1.10.12,Luciobarbus sclateri,Nativo,117
1.10.12,Luciobarbus sclateri,Nativo,118
1.10.12,Luciobarbus sclateri,Nativo,118
1.10.12,Luciobarbus sclateri,Nativo,119
1.10.12,Luciobarbus sclateri,Nativo,120
1.10.12,Luciobarbus sclateri,Nativo,120
1.10.12,Luciobarbus sclateri,Nativo,121
1.10.12,Luciobarbus sclateri,Nativo,121
1.10.12,Luciobarbus sclateri,Nativo,121
1.10.12,Luciobarbus sclateri,Nativo,124
1.10.12,Luciobarbus sclateri,Nativo,124
1.10.12,Luciobarbus sclateri,Nativo,127
1.10.12,Luciobarbus sclateri,Nativo,127
1.10.12,Luciobarbus sclateri,Nativo,129
1.10.12,Luciobarbus sclateri,Nativo,129
1.10.12,Luciobarbus sclateri,Nativo,130
1.10.12,Luciobarbus sclateri,Nativo,131
1.10.12,Luciobarbus sclateri,Nativo,131
1.10.12,Luciobarbus sclateri,Nativo,135
1.10.12,Luciobarbus sclateri,Nativo,139
1.10.12,Luciobarbus sclateri,Nativo,141
1.10.12,Luciobarbus sclateri,Nativo,141
1.10.12,Luciobarbus sclateri,Nativo,141
1.10.12,Luciobarbus sclateri,Nativo,143
1.10.12,Luciobarbus sclateri,Nativo,143
1.10.12,Luciobarbus sclateri,Nativo,147
1.10.12,Luciobarbus sclateri,Nativo,150
1.10.12,Luciobarbus sclateri,Nativo,153
1.10.12,Luciobarbus sclateri,Nativo,162
1.10.12,Luciobarbus sclateri,Nativo,164
1.10.12,Luciobarbus sclateri,Nativo,166
1.10.12,Luciobarbus sclateri,Nativo,169
1.10.12,Luciobarbus sclateri,Nativo,185
1.10.12,Luciobarbus sclateri,Nativo,185
1.10.12,Luciobarbus sclateri,Nativo,194
1.10.12,Luciobarbus sclateri,Nativo,200
1.10.12,Luciobarbus sclateri,Nativo,210
1.10.12,Luciobarbus sclateri,Nativo,216
1.10.12,Luciobarbus sclateri,Nativo,280
1.10.12,Pseudochondrostoma willkommii,Nativo,57
1.10.12,Pseudochondrostoma willkommii,Nativo,78
1.10.12,Pseudochondrostoma willkommii,Nativo,81
1.10.12,Pseudochondrostoma willkommii,Nativo,95
1.10.12,Pseudochondrostoma willkommii,Nativo,96
1.10.12,Pseudochondrostoma willkommii,Nativo,96
1.10.12,Pseudochondrostoma willkommii,Nativo,97
1.10.12,Pseudochondrostoma willkommii,Nativo,97
1.10.12,Pseudochondrostoma willkommii,Nativo,99
1.10.12,Pseudochondrostoma willkommii,Nativo,100
1.10.12,Pseudochondrostoma willkommii,Nativo,100
1.10.12,Pseudochondrostoma willkommii,Nativo,101
1.10.12,Pseudochondrostoma willkommii,Nativo,103
1.10.12,Pseudochondrostoma willkommii,Nativo,104
1.10.12,Pseudochondrostoma willkommii,Nativo,104
1.10.12,Pseudochondrostoma willkommii,Nativo,104
1.10.12,Pseudochondrostoma willkommii,Nativo,104
1.10.12,Pseudochondrostoma willkommii,Nativo,104
1.10.12,Pseudochondrostoma willkommii,Nativo,105
1.10.12,Pseudochondrostoma willkommii,Nativo,107
1.10.12,Pseudochondrostoma willkommii,Nativo,107
1.10.12,Pseudochondrostoma willkommii,Nativo,108
1.10.12,Pseudochondrostoma willkommii,Nativo,110
1.10.12,Pseudochondrostoma willkommii,Nativo,111
1.10.12,Pseudochondrostoma willkommii,Nativo,114
1.10.12,Pseudochondrostoma willkommii,Nativo,116
1.10.12,Pseudochondrostoma willkommii,Nativo,116
1.10.12,Pseudochondrostoma willkommii,Nativo,117
1.10.12,Pseudochondrostoma willkommii,Nativo,124
1.10.12,Pseudochondrostoma willkommii,Nativo,128
1.10.12,Pseudochondrostoma willkommii,Nativo,155
1.10.12,Pseudochondrostoma willkommii,Nativo,164
1.10.12,Squalius pyrenaicus,Nativo,63
1.10.12,Squalius pyrenaicus,Nativo,65
1.10.12,Squalius pyrenaicus,Nativo,85
1.10.12,Squalius pyrenaicus,Nativo,98
1.10.12,Squalius pyrenaicus,Nativo,102
1.10.13,Squalius alburnoides,Nativo,40
1.10.13,Squalius alburnoides,Nativo,40
1.10.13,Squalius alburnoides,Nativo,42
1.10.13,Squalius alburnoides,Nativo,42
1.10.13,Squalius alburnoides,Nativo,42
1.10.13,Squalius alburnoides,Nativo,43
1.10.13,Squalius alburnoides,Nativo,43
1.10.13,Squalius alburnoides,Nativo,43
1.10.13,Squalius alburnoides,Nativo,43
1.10.13,Squalius alburnoides,Nativo,44
1.10.13,Squalius alburnoides,Nativo,44
1.10.13,Squalius alburnoides,Nativo,44
1.10.13,Squalius alburnoides,Nativo,44
1.10.13,Squalius alburnoides,Nativo,44
1.10.13,Squalius alburnoides,Nativo,44
1.10.13,Squalius alburnoides,Nativo,45
1.10.13,Squalius alburnoides,Nativo,45
1.10.13,Squalius alburnoides,Nativo,45
1.10.13,Squalius alburnoides,Nativo,46
1.10.13,Squalius alburnoides,Nativo,46
1.10.13,Squalius alburnoides,Nativo,46
1.10.13,Squalius alburnoides,Nativo,46
1.10.13,Squalius alburnoides,Nativo,47
1.10.13,Squalius alburnoides,Nativo,47
1.10.13,Squalius alburnoides,Nativo,47
1.10.13,Squalius alburnoides,Nativo,47
1.10.13,Squalius alburnoides,Nativo,47
1.10.13,Squalius alburnoides,Nativo,47
1.10.13,Squalius alburnoides,Nativo,48
1.10.13,Squalius alburnoides,Nativo,48
1.10.13,Squalius alburnoides,Nativo,48
1.10.13,Squalius alburnoides,Nativo,48
1.10.13,Squalius alburnoides,Nativo,48
1.10.13,Squalius alburnoides,Nativo,48
1.10.13,Squalius alburnoides,Nativo,48
1.10.13,Squalius alburnoides,Nativo,49
1.10.13,Squalius alburnoides,Nativo,50
1.10.13,Squalius alburnoides,Nativo,51
1.10.13,Squalius alburnoides,Nativo,51
1.10.13,Squalius alburnoides,Nativo,51
1.10.13,Squalius alburnoides,Nativo,51
1.10.13,Squalius alburnoides,Nativo,51
1.10.13,Squalius alburnoides,Nativo,52
1.10.13,Squalius alburnoides,Nativo,52
1.10.13,Squalius alburnoides,Nativo,52
1.10.13,Squalius alburnoides,Nativo,52
1.10.13,Squalius alburnoides,Nativo,53
1.10.13,Squalius alburnoides,Nativo,53
1.10.13,Squalius alburnoides,Nativo,54
1.10.13,Squalius alburnoides,Nativo,54
1.10.13,Squalius alburnoides,Nativo,55
1.10.13,Squalius alburnoides,Nativo,55
1.10.13,Squalius alburnoides,Nativo,56
1.10.13,Squalius alburnoides,Nativo,56
1.10.13,Squalius alburnoides,Nativo,57
1.10.13,Squalius alburnoides,Nativo,57
1.10.13,Squalius alburnoides,Nativo,57
1.10.13,Squalius alburnoides,Nativo,57
1.10.13,Squalius alburnoides,Nativo,57
1.10.13,Squalius alburnoides,Nativo,58
1.10.13,Squalius alburnoides,Nativo,59
1.10.13,Squalius alburnoides,Nativo,59
1.10.13,Squalius alburnoides,Nativo,60
1.10.13,Squalius alburnoides,Nativo,60
1.10.13,Squalius alburnoides,Nativo,60
1.10.13,Squalius alburnoides,Nativo,60
1.10.13,Squalius alburnoides,Nativo,60
1.10.13,Squalius alburnoides,Nativo,61
1.10.13,Squalius alburnoides,Nativo,61
1.10.13,Squalius alburnoides,Nativo,61
1.10.13,Squalius alburnoides,Nativo,61
1.10.13,Squalius alburnoides,Nativo,61
1.10.13,Squalius alburnoides,Nativo,61
1.10.13,Squalius alburnoides,Nativo,62
1.10.13,Squalius alburnoides,Nativo,62
1.10.13,Squalius alburnoides,Nativo,62
1.10.13,Squalius alburnoides,Nativo,62
1.10.13,Squalius alburnoides,Nativo,62
1.10.13,Squalius alburnoides,Nativo,63
1.10.13,Squalius alburnoides,Nativo,64
1.10.13,Squalius alburnoides,Nativo,64
1.10.13,Squalius alburnoides,Nativo,64
1.10.13,Squalius alburnoides,Nativo,64
1.10.13,Squalius alburnoides,Nativo,64
1.10.13,Squalius alburnoides,Nativo,64
1.10.13,Squalius alburnoides,Nativo,64
1.10.13,Squalius alburnoides,Nativo,64
1.10.13,Squalius alburnoides,Nativo,64
1.10.13,Squalius alburnoides,Nativo,64
1.10.13,Squalius alburnoides,Nativo,64
1.10.13,Squalius alburnoides,Nativo,65
1.10.13,Squalius alburnoides,Nativo,65
1.10.13,Squalius alburnoides,Nativo,65
1.10.13,Squalius alburnoides,Nativo,66
1.10.13,Squalius alburnoides,Nativo,67
1.10.13,Squalius alburnoides,Nativo,67
1.10.13,Squalius alburnoides,Nativo,67
1.10.13,Squalius alburnoides,Nativo,67
1.10.13,Squalius alburnoides,Nativo,67
1.10.13,Squalius alburnoides,Nativo,67
1.10.13,Squalius alburnoides,Nativo,68
1.10.13,Squalius alburnoides,Nativo,68
1.10.13,Squalius alburnoides,Nativo,69
1.10.13,Squalius alburnoides,Nativo,70
1.10.13,Squalius alburnoides,Nativo,72
1.10.13,Squalius alburnoides,Nativo,72
1.10.13,Squalius alburnoides,Nativo,74
1.10.13,Squalius alburnoides,Nativo,74
1.10.13,Squalius alburnoides,Nativo,74
1.10.13,Squalius alburnoides,Nativo,74
1.10.13,Squalius alburnoides,Nativo,74
1.10.13,Squalius alburnoides,Nativo,74
1.10.13,Squalius alburnoides,Nativo,74
1.10.13,Squalius alburnoides,Nativo,74
1.10.13,Squalius alburnoides,Nativo,74
1.10.13,Squalius alburnoides,Nativo,75
1.10.13,Squalius alburnoides,Nativo,75
1.10.13,Squalius alburnoides,Nativo,75
1.10.13,Squalius alburnoides,Nativo,75
1.10.13,Squalius alburnoides,Nativo,76
1.10.13,Squalius alburnoides,Nativo,77
1.10.13,Squalius alburnoides,Nativo,77
1.10.13,Squalius alburnoides,Nativo,77
1.10.13,Squalius alburnoides,Nativo,78
1.10.13,Squalius alburnoides,Nativo,79
1.10.13,Squalius alburnoides,Nativo,79
1.10.13,Squalius alburnoides,Nativo,79
1.10.13,Squalius alburnoides,Nativo,80
1.10.13,Squalius alburnoides,Nativo,80
1.10.13,Squalius alburnoides,Nativo,81
1.10.13,Squalius alburnoides,Nativo,84
1.10.13,Squalius alburnoides,Nativo,85
1.10.13,Squalius alburnoides,Nativo,87
1.10.13,Squalius alburnoides,Nativo,97
1.10.13,Luciobarbus sclateri,Nativo,63
1.10.13,Luciobarbus sclateri,Nativo,65
1.10.13,Luciobarbus sclateri,Nativo,68
1.10.13,Luciobarbus sclateri,Nativo,69
1.10.13,Luciobarbus sclateri,Nativo,70
1.10.13,Luciobarbus sclateri,Nativo,70
1.10.13,Luciobarbus sclateri,Nativo,70
1.10.13,Luciobarbus sclateri,Nativo,71
1.10.13,Luciobarbus sclateri,Nativo,72
1.10.13,Luciobarbus sclateri,Nativo,72
1.10.13,Luciobarbus sclateri,Nativo,74
1.10.13,Luciobarbus sclateri,Nativo,74
1.10.13,Luciobarbus sclateri,Nativo,74
1.10.13,Luciobarbus sclateri,Nativo,74
1.10.13,Luciobarbus sclateri,Nativo,76
1.10.13,Luciobarbus sclateri,Nativo,76
1.10.13,Luciobarbus sclateri,Nativo,78
1.10.13,Luciobarbus sclateri,Nativo,79
1.10.13,Luciobarbus sclateri,Nativo,80
1.10.13,Luciobarbus sclateri,Nativo,81
1.10.13,Luciobarbus sclateri,Nativo,82
1.10.13,Luciobarbus sclateri,Nativo,87
1.10.13,Luciobarbus sclateri,Nativo,89
1.10.13,Luciobarbus sclateri,Nativo,93
1.10.13,Luciobarbus sclateri,Nativo,94
1.10.13,Luciobarbus sclateri,Nativo,94
1.10.13,Luciobarbus sclateri,Nativo,95
1.10.13,Luciobarbus sclateri,Nativo,97
1.10.13,Luciobarbus sclateri,Nativo,97
1.10.13,Luciobarbus sclateri,Nativo,101
1.10.13,Luciobarbus sclateri,Nativo,102
1.10.13,Luciobarbus sclateri,Nativo,103
1.10.13,Luciobarbus sclateri,Nativo,105
1.10.13,Luciobarbus sclateri,Nativo,107
1.10.13,Luciobarbus sclateri,Nativo,107
1.10.13,Luciobarbus sclateri,Nativo,114
1.10.13,Luciobarbus sclateri,Nativo,114
1.10.13,Luciobarbus sclateri,Nativo,115
1.10.13,Luciobarbus sclateri,Nativo,124
1.10.13,Luciobarbus sclateri,Nativo,124
1.10.13,Luciobarbus sclateri,Nativo,125
1.10.13,Luciobarbus sclateri,Nativo,125
1.10.13,Luciobarbus sclateri,Nativo,126
1.10.13,Luciobarbus sclateri,Nativo,127
1.10.13,Luciobarbus sclateri,Nativo,130
1.10.13,Luciobarbus sclateri,Nativo,132
1.10.13,Luciobarbus sclateri,Nativo,134
1.10.13,Luciobarbus sclateri,Nativo,134
1.10.13,Luciobarbus sclateri,Nativo,137
1.10.13,Luciobarbus sclateri,Nativo,137
1.10.13,Luciobarbus sclateri,Nativo,138
1.10.13,Luciobarbus sclateri,Nativo,139
1.10.13,Luciobarbus sclateri,Nativo,139
1.10.13,Luciobarbus sclateri,Nativo,141
1.10.13,Luciobarbus sclateri,Nativo,141
1.10.13,Luciobarbus sclateri,Nativo,142
1.10.13,Luciobarbus sclateri,Nativo,142
1.10.13,Luciobarbus sclateri,Nativo,142
1.10.13,Luciobarbus sclateri,Nativo,147
1.10.13,Luciobarbus sclateri,Nativo,147
1.10.13,Luciobarbus sclateri,Nativo,150
1.10.13,Luciobarbus sclateri,Nativo,150
1.10.13,Luciobarbus sclateri,Nativo,152
1.10.13,Luciobarbus sclateri,Nativo,154
1.10.13,Luciobarbus sclateri,Nativo,157
1.10.13,Luciobarbus sclateri,Nativo,158
1.10.13,Luciobarbus sclateri,Nativo,159
1.10.13,Luciobarbus sclateri,Nativo,161
1.10.13,Luciobarbus sclateri,Nativo,164
1.10.13,Luciobarbus sclateri,Nativo,164
1.10.13,Luciobarbus sclateri,Nativo,165
1.10.13,Luciobarbus sclateri,Nativo,170
1.10.13,Luciobarbus sclateri,Nativo,170
1.10.13,Luciobarbus sclateri,Nativo,172
1.10.13,Luciobarbus sclateri,Nativo,189
1.10.13,Luciobarbus sclateri,Nativo,230
1.10.13,Luciobarbus sclateri,Nativo,240
1.10.13,Luciobarbus sclateri,Nativo,340
1.10.13,Luciobarbus sclateri,Nativo,340
1.10.13,Luciobarbus sclateri,Nativo,340
1.10.13,Luciobarbus sclateri,Nativo,350
1.10.13,Luciobarbus sclateri,Nativo,360
1.10.13,Luciobarbus sclateri,Nativo,360
1.10.13,Luciobarbus sclateri,Nativo,360
1.10.13,Luciobarbus sclateri,Nativo,390
1.10.13,Luciobarbus sclateri,Nativo,420
1.10.13,Luciobarbus sclateri,Nativo,440
1.10.13,Pseudochondrostoma willkommii,Nativo,68
1.10.13,Pseudochondrostoma willkommii,Nativo,104
